0,399.264912,0.684389
0,401.193728,0.668897
0,403.122544,0.669654
0,405.051360,0.664083
0,406.980176,0.664933
0,408.908992,0.661629
0,410.837808,0.660864
0,412.766624,0.658499
0,414.695440,0.667999
0,416.624256,0.663680
0,418.553072,0.675375
0,420.481888,0.661604
0,422.410704,0.660453
0,424.339520,0.657548
0,426.268336,0.650675
0,428.197152,0.649597
0,430.125968,0.659485
0,432.054784,0.651884
0,433.983600,0.644859
0,435.912416,0.636374
0,437.841232,0.644229
0,439.770048,0.645924
0,441.698864,0.640391
0,443.627680,0.628982
0,445.556496,0.637611
0,447.485312,0.642089
0,449.414128,0.638012
0,451.342944,0.634932
0,453.271760,0.639892
0,455.200576,0.634033
0,457.129392,0.635420
0,459.058208,0.634508
0,460.987024,0.637562
0,462.915840,0.636614
0,464.844656,0.641111
0,466.773472,0.638872
0,468.702288,0.638636
0,470.631104,0.639575
0,472.559920,0.645701
0,474.488736,0.640642
0,476.417552,0.639382
0,478.346368,0.633122
0,480.275184,0.633550
0,482.204000,0.638112
0,484.132816,0.635270
0,486.061632,0.623656
0,487.990448,0.624472
0,489.919264,0.619125
0,491.848080,0.613542
0,493.776896,0.611398
0,495.705712,0.615462
0,497.634528,0.612422
0,499.563344,0.615859
0,501.492160,0.613249
0,503.420976,0.609800
0,505.349792,0.606166
0,507.278608,0.603905
0,509.207424,0.602788
0,511.136240,0.609728
0,513.065056,0.611128
0,514.993872,0.613288
0,516.922688,0.615598
0,518.851504,0.616125
0,520.780320,0.613918
0,522.709136,0.614921
0,524.637952,0.611165
0,526.566768,0.608913
0,528.495584,0.603918
0,530.424400,0.600878
0,532.353216,0.594667
0,534.282032,0.586119
0,536.210848,0.575407
0,538.139664,0.567514
0,540.068480,0.558318
0,541.997296,0.551567
0,543.926112,0.544926
0,545.854928,0.539439
0,547.783744,0.531938
0,549.712560,0.527347
0,551.641376,0.520526
0,553.570192,0.514327
0,555.499008,0.509042
0,557.427824,0.505341
0,559.356640,0.500370
0,561.285456,0.495538
0,563.214272,0.490225
